,comment,machine_id,start_time,end_time,duration,name,downtime_code_id,Name_2,year,Station
2539493,wl op120 blue wrist cameras,287.0,2021-11-01 11:00:00.000,2021-11-01 11:05:48.027,348.259,WLM03 ST130,1921.0,wl op120 blue wrist cameras,2021,120.0
2539524,wl op120 keyence cameras,286.0,2021-11-01 11:00:00.000,2021-11-01 11:03:03.077,183.75599999999997,WLM02 ST130,1922.0,wl op120 keyence cameras,2021,120.0
2539532,wl op120 blue wrist cameras,285.0,2021-11-01 11:00:00.000,2021-11-01 11:05:17.077,317.75800000000004,WLM01 ST130,1921.0,wl op120 blue wrist cameras,2021,120.0
2539534,op#75 r#1 faulted due to clamp close fault.,287.0,2021-11-01 19:47:43.000,2021-11-01 19:53:44.003,361.013,WLM03 ST130,1879.0,wl op80 work fixture clamp,2021,75.0
2539544,No Comment and No Reason Code,287.0,2021-11-01 19:53:44.003,2021-11-01 21:25:00.000,5475.981,WLM03 ST130,,,2021,
2539560,wl op40 robot 2 wire tangle,286.0,2021-11-01 19:53:08.050,2021-11-01 19:56:23.003,194.507,WLM02 ST130,1723.0,wl op40 robot 2 wire tangle,2021,40.0
2539561,No Comment and No Reason Code,286.0,2021-11-01 19:56:23.003,2021-11-01 19:58:20.003,117.0,WLM02 ST130,,,2021,
2539578,"op#80 manual welding machine water line broken, electrician help to replace.",286.0,2021-11-01 19:58:20.003,2021-11-01 20:04:05.003,345.009,WLM02 ST130,1884.0,wl op80 weld whip,2021,80.0
2539596,No Comment and No Reason Code,286.0,2021-11-01 20:04:05.003,2021-11-01 21:25:00.000,4854.971,WLM02 ST130,,,2021,
2539901,break,286.0,2021-11-01 21:25:00.000,2021-11-01 21:25:24.017,24.165,WLM02 ST130,74.0,break,2021,
2539902,break,287.0,2021-11-01 21:25:00.000,2021-11-01 21:40:00.000,900.0,WLM03 ST130,74.0,break,2021,
2539912,No Comment and No Reason Code,286.0,2021-11-01 21:25:24.017,2021-11-01 21:27:21.017,117.0,WLM02 ST130,,,2021,
2539951,break,286.0,2021-11-01 21:27:21.017,2021-11-01 21:40:00.000,758.835,WLM02 ST130,74.0,break,2021,
2540051,break: overage,287.0,2021-11-01 21:40:00.000,2021-11-01 21:42:37.020,157.187,WLM03 ST130,219.0,break: overage,2021,
2540052,break: overage,286.0,2021-11-01 21:40:00.000,2021-11-01 21:44:00.070,240.688,WLM02 ST130,219.0,break: overage,2021,
2540060,No Comment and No Reason Code,287.0,2021-11-01 21:42:37.020,2021-11-01 22:40:51.073,3494.557,WLM03 ST130,,,2021,
2540065,No Comment and No Reason Code,286.0,2021-11-01 21:44:00.070,2021-11-01 22:17:54.073,2034.042,WLM02 ST130,,,2021,
2540271,"op#60 r#1 stop welding and not entering zone due to collision fault ( false alarm), robotech had to manually weld all welds.",286.0,2021-11-01 22:17:54.073,2021-11-01 22:22:33.073,278.993,WLM02 ST130,1798.0,wl op60 robot 1,2021,60.0
2540276,No Comment and No Reason Code,286.0,2021-11-01 22:22:33.073,2021-11-01 22:36:00.073,807.014,WLM02 ST130,,,2021,
2540346,broken tool#1013 ( scrap 1 cradle ).,286.0,2021-11-01 22:36:00.073,2021-11-01 22:40:26.073,266.009,WLM02 ST130,2219.0,wl grob op10a broken tool ,2021,
2540348,No Comment and No Reason Code,286.0,2021-11-01 22:40:26.073,2021-11-01 22:49:45.027,558.509,WLM02 ST130,,,2021,
2540360,"wirespool empty, replaced new wirespool.",287.0,2021-11-01 22:40:51.073,2021-11-01 22:44:37.027,225.507,WLM03 ST130,1806.0,wl op60 robot 2,2021,
2540361,No Comment and No Reason Code,287.0,2021-11-01 22:44:37.027,2021-11-01 23:16:12.030,1895.039,WLM03 ST130,,,2021,
2540375,blue wrist camera station down due to frozen comxtreme application.,286.0,2021-11-01 22:49:45.027,2021-11-01 22:56:04.027,379.011,WLM02 ST130,1921.0,wl op120 blue wrist cameras,2021,
2540388,No Comment and No Reason Code,286.0,2021-11-01 22:56:04.027,2021-11-01 23:50:00.000,3235.734,WLM02 ST130,,,2021,
2540459,machine faulted due to volume check#3 alarm.,287.0,2021-11-01 23:16:12.030,2021-11-01 23:20:00.030,228.007,WLM03 ST130,2245.0,wl grob op20a,2021,
2540462,No Comment and No Reason Code,287.0,2021-11-01 23:20:00.030,2021-11-01 23:50:00.000,1799.703,WLM03 ST130,,,2021,
2540667,No Comment and No Reason Code,286.0,2021-11-01 23:50:07.083,2021-11-01 23:52:04.083,117.0,WLM02 ST130,,,2021,
2540833,lunch: overage,287.0,2021-11-02 00:20:00.000,2021-11-02 00:22:00.090,120.893,WLM03 ST130,218.0,lunch: overage,2021,
2540834,lunch: overage,286.0,2021-11-02 00:20:00.000,2021-11-02 00:23:11.090,191.894,WLM02 ST130,218.0,lunch: overage,2021,
2540842,No Comment and No Reason Code,287.0,2021-11-02 00:22:00.090,2021-11-02 00:35:13.040,792.514,WLM03 ST130,,,2021,
2540847,No Comment and No Reason Code,286.0,2021-11-02 00:23:11.090,2021-11-02 01:17:54.097,3283.069,WLM02 ST130,,,2021,
2540963,robotech touchup weld id#41.1.,287.0,2021-11-02 00:35:13.040,2021-11-02 00:38:19.040,186.007,WLM03 ST130,1853.0,wl op70 robot 2 weld touch-up,2021,
2540964,No Comment and No Reason Code,287.0,2021-11-02 00:38:19.040,2021-11-02 00:47:00.093,521.508,WLM03 ST130,,,2021,
2541041,wirespool empty replaced wirespool.,287.0,2021-11-02 00:47:00.093,2021-11-02 00:57:34.043,633.516,WLM03 ST130,1682.0,wl op20 robot 2,2021,
2541066,No Comment and No Reason Code,287.0,2021-11-02 00:57:34.043,2021-11-02 02:45:00.000,6445.562,WLM03 ST130,,,2021,
2541182,"op#80 manual welding machine faulted, electrician tried to replace power cable but did not work later end up swapping machine from flex#3.",286.0,2021-11-02 01:17:54.097,2021-11-02 01:53:34.000,2139.048,WLM02 ST130,1883.0,wl op80 weld power source,2021,80.0
2541298,No Comment and No Reason Code,286.0,2021-11-02 01:53:34.000,2021-11-02 02:45:00.000,3085.989,WLM02 ST130,,,2021,
2542833,No Comment and No Reason Code,286.0,2021-11-02 11:04:18.073,2021-11-02 11:38:25.077,2047.041,WLM02 ST130,,,2021,
2542834,cameras cleaned,287.0,2021-11-02 11:00:00.000,2021-11-02 11:07:38.073,458.734,WLM03 ST130,1921.0,wl op120 blue wrist cameras,2021,
2542838,cameras cleaned,285.0,2021-11-02 11:00:00.000,2021-11-02 11:06:19.023,379.233,WLM01 ST130,1921.0,wl op120 blue wrist cameras,2021,
2542857,No Comment and No Reason Code,285.0,2021-11-02 11:06:19.023,2021-11-02 11:39:01.027,1962.039,WLM01 ST130,,,2021,
2542868,cameras cleaned,286.0,2021-11-02 11:00:00.000,2021-11-02 11:04:18.073,258.73,WLM02 ST130,1921.0,wl op120 blue wrist cameras,2021,
2542876,No Comment and No Reason Code,287.0,2021-11-02 11:07:38.073,2021-11-02 11:09:35.073,117.0,WLM03 ST130,,,2021,
2542936,shock sensor action faults at the start,287.0,2021-11-02 11:09:35.073,2021-11-02 11:17:03.023,447.512,WLM03 ST130,1764.0,wl op50 robot 1,2021,
2542963,No Comment and No Reason Code,287.0,2021-11-02 11:17:03.023,2021-11-02 11:30:58.027,835.016,WLM03 ST130,,,2021,
2543073,issue with lh sub not getting ejected after weld cycle complete-,287.0,2021-11-02 11:30:58.027,2021-11-02 11:37:51.027,413.011,WLM03 ST130,1645.0,wl op10 work fixture tooling,2021,
2543120,No Comment and No Reason Code,287.0,2021-11-02 11:37:51.027,2021-11-02 13:10:15.040,5544.116,WLM03 ST130,,,2021,
2543155,spindle acceleration fault-tool#1008,286.0,2021-11-02 11:38:25.077,2021-11-02 11:42:16.027,230.508,WLM02 ST130,2218.0,wl grob op10a ,2021,
2543158,wire buffer empty faults from the start-robot tech worked on it,285.0,2021-11-02 11:39:01.027,2021-11-02 11:47:25.030,504.015,WLM01 ST130,1772.0,wl op50 robot 2,2021,
2543159,No Comment and No Reason Code,286.0,2021-11-02 11:42:16.027,2021-11-02 11:58:14.030,958.018,WLM02 ST130,,,2021,
2543194,No Comment and No Reason Code,285.0,2021-11-02 11:47:25.030,2021-11-02 11:49:22.030,117.0,WLM01 ST130,,,2021,
2543236, wl op30 robot 3 wire tangle,285.0,2021-11-02 11:49:22.030,2021-11-02 11:52:59.030,217.006,WLM01 ST130,1624.0, wl op30 robot 3 wire tangle,2021,30.0
2543238,No Comment and No Reason Code,285.0,2021-11-02 11:52:59.030,2021-11-02 13:20:10.040,5231.109,WLM01 ST130,,,2021,
2543339,wl op50 robot 2 wire tangle,286.0,2021-11-02 11:58:14.030,2021-11-02 12:02:04.080,230.507,WLM02 ST130,1776.0,wl op50 robot 2 wire tangle,2021,50.0
2543347,No Comment and No Reason Code,286.0,2021-11-02 12:02:04.080,2021-11-02 13:25:00.000,4975.196,WLM02 ST130,,,2021,
2543978,tool maker working on the sub assembly issue at op10,287.0,2021-11-02 13:10:15.040,2021-11-02 13:17:17.090,422.511,WLM03 ST130,1645.0,wl op10 work fixture tooling,2021,10.0
2544010,No Comment and No Reason Code,287.0,2021-11-02 13:17:17.090,2021-11-02 13:25:00.000,462.1,WLM03 ST130,,,2021,
2544076,supply voltage on motor out of range fault,285.0,2021-11-02 13:20:10.040,2021-11-02 13:25:00.000,289.598,WLM01 ST130,1682.0,wl op20 robot 2,2021,
2544201,break,285.0,2021-11-02 13:25:00.000,2021-11-02 13:40:00.000,900.0,WLM01 ST130,74.0,break,2021,
2544202,break,286.0,2021-11-02 13:25:00.000,2021-11-02 13:40:00.000,900.0,WLM02 ST130,74.0,break,2021,
2544203,break,287.0,2021-11-02 13:25:00.000,2021-11-02 13:25:46.040,46.411,WLM03 ST130,74.0,break,2021,
2544222,No Comment and No Reason Code,287.0,2021-11-02 13:25:46.040,2021-11-02 13:27:43.040,117.0,WLM03 ST130,,,2021,
2544274,break,287.0,2021-11-02 13:27:43.040,2021-11-02 13:40:00.000,736.589,WLM03 ST130,74.0,break,2021,
2544445,break: overage,287.0,2021-11-02 13:40:00.000,2021-11-02 13:44:42.093,282.935,WLM03 ST130,219.0,break: overage,2021,
2544446,break: overage,286.0,2021-11-02 13:40:00.000,2021-11-02 13:44:45.043,285.435,WLM02 ST130,219.0,break: overage,2021,
2544449,break: overage,285.0,2021-11-02 13:40:00.000,2021-11-02 13:44:32.093,272.935,WLM01 ST130,219.0,break: overage,2021,
2544502,No Comment and No Reason Code,285.0,2021-11-02 13:44:32.093,2021-11-02 13:56:13.093,701.013,WLM01 ST130,,,2021,
2544506,No Comment and No Reason Code,287.0,2021-11-02 13:44:42.093,2021-11-02 13:51:35.093,413.007,WLM03 ST130,,,2021,
2544508,No Comment and No Reason Code,286.0,2021-11-02 13:44:45.043,2021-11-02 14:30:56.097,2771.542,WLM02 ST130,,,2021,
2544633,issue with quantity on cms label,287.0,2021-11-02 13:51:35.093,2021-11-02 13:55:35.047,239.508,WLM03 ST130,254.0,material shortage,2021,
2544640,No Comment and No Reason Code,287.0,2021-11-02 13:55:35.047,2021-11-02 15:20:59.053,5124.091,WLM03 ST130,,,2021,
2544667,op10r2-weld id#27 modified due to weld m/b,285.0,2021-11-02 13:56:13.093,2021-11-02 14:03:43.097,450.012,WLM01 ST130,189.0,weld adjustment,2021,10.0
2544707,No Comment and No Reason Code,285.0,2021-11-02 14:03:43.097,2021-11-02 14:08:30.047,286.504,WLM01 ST130,,,2021,
2544793,noodling,285.0,2021-11-02 14:08:30.047,2021-11-02 14:12:08.097,218.491,WLM01 ST130,1685.0,wl op20 robot 2 burn back,2021,
2544800,No Comment and No Reason Code,285.0,2021-11-02 14:12:08.097,2021-11-02 15:07:28.003,3319.068,WLM01 ST130,,,2021,
2544970,x2,286.0,2021-11-02 14:30:56.097,2021-11-02 14:38:42.100,466.012,WLM02 ST130,1722.0,wl op40 robot 2 burn back,2021,
2545008,No Comment and No Reason Code,286.0,2021-11-02 14:38:42.100,2021-11-02 15:31:11.007,3148.065,WLM02 ST130,,,2021,
2545230,robot not ready fault-issue with the turn table position,285.0,2021-11-02 15:07:28.003,2021-11-02 15:13:34.003,366.011,WLM01 ST130,1674.0,wl op20 robot 1,2021,
2545258,No Comment and No Reason Code,285.0,2021-11-02 15:13:34.003,2021-11-02 15:50:00.000,2185.966,WLM01 ST130,,,2021,
2545327,pp8 not made after op20r3 drop off,287.0,2021-11-02 15:20:59.053,2021-11-02 15:27:23.057,384.01,WLM03 ST130,1757.0,wl op50 work fixture prox,2021,20.0
2545338,No Comment and No Reason Code,287.0,2021-11-02 15:27:23.057,2021-11-02 15:50:00.000,1356.449,WLM03 ST130,,,2021,
2545371,lost connection between the torch and wire feeder,286.0,2021-11-02 15:31:11.007,2021-11-02 15:35:00.057,229.508,WLM02 ST130,1682.0,wl op20 robot 2,2021,
2545373,No Comment and No Reason Code,286.0,2021-11-02 15:35:00.057,2021-11-02 15:50:00.000,899.438,WLM02 ST130,,,2021,
2545860,lunch: overage,287.0,2021-11-02 16:20:00.000,2021-11-02 16:22:49.063,169.623,WLM03 ST130,218.0,lunch: overage,2021,
2545861,lunch: overage,286.0,2021-11-02 16:20:00.000,2021-11-02 16:25:11.013,311.126,WLM02 ST130,218.0,lunch: overage,2021,
2545865,lunch: overage,285.0,2021-11-02 16:20:00.000,2021-11-02 16:24:18.063,258.625,WLM01 ST130,218.0,lunch: overage,2021,
2545898,No Comment and No Reason Code,287.0,2021-11-02 16:22:49.063,2021-11-02 18:45:00.000,8530.377,WLM03 ST130,,,2021,
2545927,No Comment and No Reason Code,285.0,2021-11-02 16:24:18.063,2021-11-02 16:26:15.063,117.0,WLM01 ST130,,,2021,
2545948,No Comment and No Reason Code,286.0,2021-11-02 16:25:11.013,2021-11-02 17:09:30.067,2659.555,WLM02 ST130,,,2021,
2545988,wl op10 robot 1 wire tangle,285.0,2021-11-02 16:26:15.063,2021-11-02 16:32:49.013,393.51,WLM01 ST130,1651.0,wl op10 robot 1 wire tangle,2021,10.0
2546036,No Comment and No Reason Code,285.0,2021-11-02 16:32:49.013,2021-11-02 17:22:37.070,2988.563,WLM01 ST130,,,2021,
2546328,tips changed on op70r1 and op60r2,286.0,2021-11-02 17:09:30.067,2021-11-02 17:13:38.020,247.507,WLM02 ST130,1844.0,wl op70 robot 1,2021,70.0
2546331,No Comment and No Reason Code,286.0,2021-11-02 17:13:38.020,2021-11-02 18:25:18.030,4300.121,WLM02 ST130,,,2021,
2546409,wl op70 robot 1 wire tangle,285.0,2021-11-02 17:22:37.070,2021-11-02 17:26:20.020,222.506,WLM01 ST130,1848.0,wl op70 robot 1 wire tangle,2021,70.0
2546415,No Comment and No Reason Code,285.0,2021-11-02 17:26:20.020,2021-11-02 18:45:00.000,4719.796,WLM01 ST130,,,2021,
2546754,waiting on driver,286.0,2021-11-02 18:25:18.030,2021-11-02 18:30:59.033,341.01,WLM02 ST130,264.0,waiting on driver,2021,
2546782,No Comment and No Reason Code,286.0,2021-11-02 18:30:59.033,2021-11-02 18:45:00.000,840.681,WLM02 ST130,,,2021,
2547017,No Comment and No Reason Code,285.0,2021-11-02 18:45:24.033,2021-11-02 18:49:00.000,215.663,WLM01 ST130,,,2021,
2547022,No Comment and No Reason Code,287.0,2021-11-02 18:45:34.083,2021-11-02 18:49:00.000,205.163,WLM03 ST130,,,2021,
2547282,No Comment and No Reason Code,285.0,2021-11-02 18:49:00.000,2021-11-02 18:50:00.000,60.0,WLM01 ST130,,,2021,
2547285,No Comment and No Reason Code,287.0,2021-11-02 18:49:00.000,2021-11-02 18:50:00.000,60.0,WLM03 ST130,,,2021,
2547567, shift start: overage ,286.0,2021-11-02 19:00:00.000,2021-11-02 19:04:01.037,241.361,WLM02 ST130,216.0, shift start: overage ,2021,
2547611,No Comment and No Reason Code,286.0,2021-11-02 19:04:01.037,2021-11-02 19:40:02.090,2161.543,WLM02 ST130,,,2021,
2547668,No Comment and No Reason Code,285.0,2021-11-02 19:08:20.087,2021-11-02 19:10:17.087,117.0,WLM01 ST130,,,2021,
2547719,zone#3 empty during start of shift due to 70 r#1 & 60 r#1 wire tangles near end of shift. ,285.0,2021-11-02 19:10:17.087,2021-11-02 19:13:35.087,198.007,WLM01 ST130,1827.0,zone 3,2021,3.0
2547720,No Comment and No Reason Code,285.0,2021-11-02 19:13:35.087,2021-11-02 20:42:16.047,5320.609,WLM01 ST130,,,2021,
2547938,op#40 r#2 arc fault due to burn back tip. ,286.0,2021-11-02 19:40:02.090,2021-11-02 19:44:15.040,252.509,WLM02 ST130,1722.0,wl op40 robot 2 burn back,2021,40.0
2547942,No Comment and No Reason Code,286.0,2021-11-02 19:44:15.040,2021-11-02 19:46:12.040,117.0,WLM02 ST130,,,2021,
2548004,wirespool empty replaced new wirespool. ,286.0,2021-11-02 19:46:12.040,2021-11-02 19:49:51.043,219.007,WLM02 ST130,1852.0,wl op70 robot 2,2021,
2548006,No Comment and No Reason Code,286.0,2021-11-02 19:49:51.043,2021-11-02 20:36:53.047,2822.057,WLM02 ST130,,,2021,
2548316,arc fault due to burn back tip.,286.0,2021-11-02 20:36:53.047,2021-11-02 20:40:33.050,220.007,WLM02 ST130,1722.0,wl op40 robot 2 burn back,2021,
2548317,No Comment and No Reason Code,286.0,2021-11-02 20:40:33.050,2021-11-02 21:25:00.000,2666.516,WLM02 ST130,,,2021,
2548343,"105 conveyor faulted due to pallet struck on load side, maintenance work for a while and later had to push valves manually to release pallet.",285.0,2021-11-02 20:42:16.047,2021-11-02 20:54:21.050,725.019,WLM01 ST130,1899.0,wl op105 incoming conveyor,2021,105.0
2548396,No Comment and No Reason Code,285.0,2021-11-02 20:54:21.050,2021-11-02 21:25:00.000,1838.498,WLM01 ST130,,,2021,
2548633,break,285.0,2021-11-02 21:25:00.000,2021-11-02 21:25:50.003,50.041,WLM01 ST130,74.0,break,2021,
2548634,break,286.0,2021-11-02 21:25:00.000,2021-11-02 21:40:00.000,900.0,WLM02 ST130,74.0,break,2021,
2548648,No Comment and No Reason Code,285.0,2021-11-02 21:25:50.003,2021-11-02 21:40:00.000,849.959,WLM01 ST130,,,2021,
2548777,break: overage,286.0,2021-11-02 21:40:00.000,2021-11-02 21:43:10.057,190.564,WLM02 ST130,219.0,break: overage,2021,
2548790,No Comment and No Reason Code,285.0,2021-11-02 21:40:00.000,2021-11-02 21:40:00.000,0.0,WLM01 ST130,,,2021,
2548791,break: overage,285.0,2021-11-02 21:40:00.000,2021-11-02 21:44:39.007,279.066,WLM01 ST130,219.0,break: overage,2021,
2548796,No Comment and No Reason Code,286.0,2021-11-02 21:43:10.057,2021-11-02 21:48:33.007,322.505,WLM02 ST130,,,2021,
2548815,No Comment and No Reason Code,285.0,2021-11-02 21:44:39.007,2021-11-02 21:57:24.057,765.514,WLM01 ST130,,,2021,
2548910,"new development tool t#2012 tip chipped off during trial run, toolmaker help to replace with old tool.",286.0,2021-11-02 21:48:33.007,2021-11-02 21:56:04.057,451.512,WLM02 ST130,2246.0,wl grob op20a broken tool ,2021,
2548938,No Comment and No Reason Code,286.0,2021-11-02 21:56:04.057,2021-11-02 22:02:05.060,361.005,WLM02 ST130,,,2021,
2548965,"grob#3 faulting often due to clamping issue due to hydraulic pressure fault, adam working to fix.",285.0,2021-11-02 21:57:24.057,2021-11-02 22:01:25.060,241.007,WLM01 ST130,2245.0,wl grob op20a,2021,
2548969,No Comment and No Reason Code,285.0,2021-11-02 22:01:25.060,2021-11-02 22:53:54.067,3149.082,WLM01 ST130,,,2021,
2548995,robotech touchup weld id#48.,286.0,2021-11-02 22:02:05.060,2021-11-02 22:06:42.057,276.993,WLM02 ST130,1614.0, wl op30 robot 2  weld touch-up,2021,
2548999,No Comment and No Reason Code,286.0,2021-11-02 22:06:42.057,2021-11-02 22:45:49.013,2346.548,WLM02 ST130,,,2021,
2549259,robotech touchup weld id#38,286.0,2021-11-02 22:45:49.013,2021-11-02 22:49:28.017,219.038,WLM02 ST130,1607.0, wl op30 robot 1 weld touch-up,2021,
2549265,No Comment and No Reason Code,286.0,2021-11-02 22:49:28.017,2021-11-02 23:50:00.000,3631.835,WLM02 ST130,,,2021,
2549289, wl op30 robot 3 wire tangle,285.0,2021-11-02 22:53:54.067,2021-11-02 22:57:21.067,207.006,WLM01 ST130,1624.0, wl op30 robot 3 wire tangle,2021,30.0
2549294,No Comment and No Reason Code,285.0,2021-11-02 22:57:21.067,2021-11-02 23:50:00.000,3158.325,WLM01 ST130,,,2021,
2549606,No Comment and No Reason Code,286.0,2021-11-02 23:50:09.080,2021-11-02 23:52:06.080,117.0,WLM02 ST130,,,2021,
2549688,No Comment and No Reason Code,285.0,2021-11-03 00:18:53.030,2021-11-03 00:20:00.000,66.689,WLM01 ST130,,,2021,
2549761,lunch: overage,286.0,2021-11-03 00:20:00.000,2021-11-03 00:22:55.080,175.816,WLM02 ST130,218.0,lunch: overage,2021,
2549790,No Comment and No Reason Code,286.0,2021-11-03 00:22:55.080,2021-11-03 00:40:24.033,1048.52,WLM02 ST130,,,2021,
2549798,No Comment and No Reason Code,285.0,2021-11-03 00:20:00.000,2021-11-03 00:20:50.030,50.311,WLM01 ST130,,,2021,
2549799,"105 conveyor faulted again due to pallet struck on load side, maintenance help to push valves manually to release pallet.",285.0,2021-11-03 00:20:50.030,2021-11-03 00:28:59.083,489.512,WLM01 ST130,1899.0,wl op105 incoming conveyor,2021,105.0
2549839,No Comment and No Reason Code,285.0,2021-11-03 00:28:59.083,2021-11-03 01:37:23.090,4104.086,WLM01 ST130,,,2021,
2549949,blue wrist camera station faulted due to comxtreme program stop working.,286.0,2021-11-03 00:40:24.033,2021-11-03 00:45:10.083,286.509,WLM02 ST130,1921.0,wl op120 blue wrist cameras,2021,
2549963,No Comment and No Reason Code,286.0,2021-11-03 00:45:10.083,2021-11-03 01:52:26.093,4036.083,WLM02 ST130,,,2021,
2550267,"105 conveyor faulted again due to pallet struck on load side, maintenance help to push valves manually to release pallet.",285.0,2021-11-03 01:37:23.090,2021-11-03 01:40:51.040,207.506,WLM01 ST130,1899.0,wl op105 incoming conveyor,2021,105.0
2550268,No Comment and No Reason Code,285.0,2021-11-03 01:40:51.040,2021-11-03 01:45:20.093,269.504,WLM01 ST130,,,2021,
2550302,"105 conveyor faulted again due to pallet struck on load side, mechanic went inside to work on shotpin..",285.0,2021-11-03 01:45:20.093,2021-11-03 01:53:01.093,461.012,WLM01 ST130,1899.0,wl op105 incoming conveyor,2021,105.0
2550333,No Comment and No Reason Code,285.0,2021-11-03 01:53:01.093,2021-11-03 01:57:59.043,297.504,WLM01 ST130,,,2021,
2550344,op#70 r#1 arc fault due to noodling.,286.0,2021-11-03 01:52:26.093,2021-11-03 01:55:42.093,196.006,WLM02 ST130,1844.0,wl op70 robot 1,2021,70.0
2550345,No Comment and No Reason Code,286.0,2021-11-03 01:55:42.093,2021-11-03 02:45:00.000,2957.066,WLM02 ST130,,,2021,
2550368,"105 conveyor faulted again due to pallet struck on load side, mechanics working on and off to fix.",285.0,2021-11-03 01:57:59.043,2021-11-03 02:11:00.093,781.503,WLM01 ST130,1899.0,wl op105 incoming conveyor,2021,105.0
